GEO,pop,rep,rep_share,pop_rep,banzhaf,pop_share,rep1,rep_share1,advantage1,pop_rep1,share1_diff,rep1_cum,rep2,rep_share2,advantage2,pop_rep2,share2_diff,rep2_cum,96,rep3,rep_share3,advantage3,pop_rep3,share3_diff,rep3_cum,rep4,rep_share4,advantage4,pop_rep4,share4_diff,rep4_cum,rep5,pop_rep5,rep_share5,advantage5,share5_diff,rep5_cum,rep6,rep_share6,advantage6,pop_rep6,share6_diff,rep6_cum,rep7,pop_rep7,rep_share7,advantage7,share7_diff,rep7_cum,rep8,pop_rep8,poorest,rep_share8,advantage8,share8_diff,rep8_cum,rep9,rep_share9,advantage9,pop_rep9,share9_diff,rep9_cum,200,rep10,rep_share10,advantage10,pop_rep10,share10_diff,rep10_cum,banzhaf1,shapley1,banzhaf2,shapley2,banzhaf3,shapley3,banzhaf4,shapley4,banzhaf5,shapley5,banzhaf6,shapley6,banzhaf7,shapley7,banzhaf8,shapley8,banzhaf9,shapley9,banzhaf10,shapley10,gini1,gini2,gini3,gini4,gini5,gini6,gini7,gini8,gini9,gini10,diffs_rep1,diffs_rep_share1,diffs_pop_rep1,diffs_banzhaf1,diffs_rep2,diffs_rep_share2,diffs_pop_rep2,diffs_banzhaf2,diffs_rep3,diffs_rep_share3,diffs_pop_rep3,diffs_banzhaf3,diffs_rep4,diffs_rep_share4,diffs_pop_rep4,diffs_banzhaf4,diffs_rep5,diffs_rep_share5,diffs_pop_rep5,diffs_banzhaf5,diffs_rep6,diffs_rep_share6,diffs_pop_rep6,diffs_banzhaf6,diffs_rep7,diffs_rep_share7,diffs_pop_rep7,diffs_banzhaf7,diffs_rep8,diffs_rep_share8,diffs_pop_rep8,diffs_banzhaf8,diffs_rep9,diffs_rep_share9,diffs_pop_rep9,diffs_banzhaf9,diffs_rep10,diffs_rep_share10,diffs_pop_rep10,diffs_banzhaf10,mal1,mal2,mal3,mal4,mal5,mal6,mal7,mal8,mal9,mal10
Finland,5487308.0,13,0.017310252996,422100.615385,0.0168082041116,0.0123389364476,13,0.0191740412979,1.55394602925,422100.615385,0.00683510485033,92.0,13,0.017310252996,1.40289668153,422100.615385,0.0049713165484,92.0,96,13.0,0.017310252996,1.40289668153,422100.615385,0.0049713165484,102.0,13.9007423607,0.0185096436227,1.5001004099,394749.277242,0.00617070717513,96.4102747548,15.0,365820.533333,0.0199733688415,1.61872694023,0.00763443239394,84.0,13.0,0.0176630434783,1.43148832586,422100.615385,0.00532410703065,87.0,16.0,342956.75,0.0213049267643,1.72664206958,0.00896599031671,111.0,9.0,609700.888889,6944.79089823,0.0119840213049,0.971236164139,0.000354915142679,734.0,13,0.017310252996,1.40289668153,422100.615385,0.0049713165484,92.0,200,11.0,0.0146471371505,1.18706642284,498846.181818,0.00230820070286,64.0,0.0185231942148,0.0181707786338,0.0165826912965,0.0162698472713,0.0166318710279,0.0162874761778,0.0170132762875,0.0166449860345,0.0193527256643,0.0189966705346,0.0169541521105,0.0166096510615,0.020692076685,0.0203809949691,0.0112829526607,0.0108472851588,0.0165852458097,0.016169157316,0.0138910998207,0.0134993230995,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00186378830193,0.0,0.00171499010314,0,0.0,0.0,-0.000225512815119,0.0,0.0,0.0,-0.00017633308375,0.900742360675,0.00119939062673,-27351.3381429,0.00020507217592,2.0,0.00266311584554,-56280.0820513,0.00254452155262,0.0,0.000352790482256,0.0,0.000145947998843,3.0,0.00399467376831,-79143.8653846,0.00388387257342,-4.0,-0.00532623169108,187600.273504,-0.0055252514509,0,0.0,0.0,-0.000222958301925,-2.0,-0.00266311584554,76745.5664336,-0.0029171042909,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Denmark,5707251.0,13,0.017310252996,439019.307692,0.0168082041116,0.012833507319,13,0.0191740412979,1.49406088463,439019.307692,0.00634053397895,116.0,13,0.017310252996,1.34883259625,439019.307692,0.00447674567702,116.0,96,14.0,0.0186418109188,1.4525889498,407660.785714,0.00580830359979,75.0,13.9368460343,0.0185577177554,1.44603632461,409508.075641,0.00572421043639,122.075715454,15.0,380483.4,0.0199733688415,1.55634530336,0.00713986152256,118.0,13.0,0.0176630434783,1.37632239101,439019.307692,0.00482953615927,100.0,16.0,356703.1875,0.0213049267643,1.66010165692,0.00847141944533,127.0,10.0,570725.1,-32030.9979907,0.0133155792277,1.03756353557,0.00048207190871,3.0,13,0.017310252996,1.34883259625,439019.307692,0.00447674567702,116.0,200,11.0,0.0146471371505,1.14131988913,518841.0,0.00181362983148,75.0,0.0185231942148,0.0181707786338,0.0165826912965,0.0162698472713,0.0179130704709,0.0175609421713,0.0170132762875,0.0166449860345,0.0193527256643,0.0189966705346,0.0169541521105,0.0166096510615,0.020692076685,0.0203809949691,0.0125367235968,0.0120672879167,0.0165852458097,0.016169157316,0.0138910998207,0.0134993230995,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00186378830193,0.0,0.00171499010314,0,0.0,0.0,-0.000225512815119,1.0,0.00133155792277,-31358.521978,0.00110486635931,0.936846034286,0.00124746475937,-29511.2320517,0.00020507217592,2.0,0.00266311584554,-58535.9076923,0.00254452155262,0.0,0.000352790482256,0.0,0.000145947998843,3.0,0.00399467376831,-82316.1201923,0.00388387257342,-3.0,-0.00399467376831,131705.792308,-0.00427148051488,0,0.0,0.0,-0.000222958301925,-2.0,-0.00266311584554,79821.6923077,-0.0029171042909,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Austria,8700471.0,18,0.0239680426099,483359.5,0.0233102296099,0.0195641576404,18,0.0265486725664,1.35700565567,483359.5,0.00698451492601,150.0,18,0.0239680426099,1.22509964653,483359.5,0.00440388496949,150.0,96,18.0,0.0239680426099,1.22509964653,483359.5,0.00440388496949,131.0,19.4281835077,0.0258697516748,1.32230337489,447827.301844,0.0063055940344,158.626236949,20.0,435023.55,0.0266311584554,1.36122182948,0.00706700081503,193.0,18.0,0.0244565217391,1.25006770998,483359.5,0.00489236409877,128.0,21.0,414308.142857,0.0279627163782,1.42928292095,0.0083985587378,187.0,15.0,580031.4,-22724.6979907,0.0199733688415,1.02091637211,0.000409211201179,53.0,18,0.0239680426099,1.22509964653,483359.5,0.00440388496949,150.0,200,16.0,0.0213049267643,1.08897746358,543779.4375,0.00174076912395,86.0,0.0256801030324,0.0253302989418,0.0229505237188,0.022620231157,0.0230411543705,0.0226859287594,0.0249001160519,0.0245137430758,0.0258350693745,0.0254786253366,0.0234770245642,0.0231337255795,0.0271979873475,0.0269112682883,0.0188126950084,0.0181683774913,0.0229985076119,0.0225492308552,0.0202107310688,0.0197403581298,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00258062995652,0.0,0.00236987342252,0,0.0,0.0,-0.00035970589113,0.0,0.0,0.0,-0.000269075239373,1.42818350775,0.00190170906491,-35532.1981562,0.00158988644201,2.0,0.00266311584554,-48335.95,0.00252483976458,0.0,0.000488479129277,0.0,0.000166794954289,3.0,0.00399467376831,-69051.3571429,0.00388775773763,-3.0,-0.00399467376831,96671.9,-0.00449753460155,0,0.0,0.0,-0.000311721998057,-2.0,-0.00266311584554,60419.9375,-0.00309949854106,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Hungary,9830485.0,21,0.0279627163782,468118.333333,0.0272121022995,0.0221051432987,21,0.0309734513274,1.40118753852,468118.333333,0.00886830802873,129.0,21,0.0279627163782,1.26498688564,468118.333333,0.00585757307946,129.0,96,19.0,0.0252996005326,1.14451194415,517393.947368,0.00319445723392,253.0,22.6136754608,0.0301114187228,1.36219061401,434714.162987,0.00800627542407,136.012561488,24.0,409603.541667,0.0319573901465,1.44569929788,0.00985224684776,145.0,19.0,0.0258152173913,1.16783759519,517393.947368,0.0037100740926,166.0,24.0,409603.541667,0.0319573901465,1.44569929788,0.00985224684776,163.0,17.0,578263.823529,-24492.2744612,0.0226364846871,1.02403700266,0.000531341388377,19.0,21,0.0279627163782,1.26498688564,468118.333333,0.00585757307946,129.0,200,18.0,0.0239680426099,1.08427447341,546138.055556,0.00186289931115,102.0,0.0299895683511,0.0296782559907,0.0268011583133,0.0265228404157,0.024324530873,0.0239747033999,0.0288492025514,0.0284832211606,0.0310423729045,0.0307394566965,0.0247916764395,0.0244568258726,0.0311138187802,0.0308721676961,0.0213197800632,0.0206303570397,0.0268317078242,0.0263776498599,0.0227391140028,0.0222617732397,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00301073494927,0.0,0.00277746605161,0,0.0,0.0,-0.000410943986185,-2.0,-0.00266311584554,49275.6140351,-0.0028875714265,1.61367546081,0.00214870234461,-33404.1703465,0.00163710025191,3.0,0.00399467376831,-58514.7916667,0.00383027060499,-2.0,-0.00214749898686,49275.6140351,-0.00242042586,3.0,0.00399467376831,-58514.7916667,0.00390171648075,-4.0,-0.00532623169108,110145.490196,-0.00589232223629,0,0.0,0.0,-0.000380394475232,-3.0,-0.00399467376831,78019.7222222,-0.00447298829664,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Sweden,9851017.0,20,0.0266311584554,492550.85,0.0259152936262,0.0221513122112,20,0.0294985250737,1.33168296273,492550.85,0.0073472128625,189.0,20,0.0266311584554,1.20223841375,492550.85,0.00447984624414,189.0,96,20.0,0.0266311584554,1.20223841375,492550.85,0.00447984624414,149.0,21.6170457914,0.0287843485904,1.29944214211,455705.978284,0.00663303637919,200.751951194,22.0,447773.5,0.0292942743009,1.32246225513,0.00714296208968,237.0,19.0,0.0258152173913,1.16540352757,518474.578947,0.00366390518006,185.0,23.0,428305.086957,0.0306258322237,1.38257417582,0.00847452001245,208.0,17.0,579471.588235,-23284.5097554,0.0226364846871,1.02190265169,0.000485172475835,36.0,20,0.0266311584554,1.20223841375,492550.85,0.00447984624414,189.0,200,18.0,0.0239680426099,1.08201457238,547278.722222,0.0018167303986,120.0,0.0285486506517,0.0282223778475,0.0254799145799,0.0251849888295,0.0256077019924,0.025273355093,0.0275398722268,0.0271604115537,0.0284338792393,0.0281049537053,0.0247916764395,0.0244568258726,0.0297876147832,0.0295332979988,0.0213197800632,0.0206303570397,0.025544739816,0.0250902006764,0.0227391140028,0.0222617732397,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00286736661835,0.0,0.00263335702557,0,0.0,0.0,-0.000435379046232,0.0,0.0,0.0,-0.000307591633706,1.61704579142,0.00215319013505,-36844.8717155,0.00162457860065,2.0,0.00266311584554,-44777.35,0.00251858561315,-1.0,-0.000815941064088,25923.7289474,-0.00112361718668,3.0,0.00399467376831,-64245.7630435,0.00387232115709,-3.0,-0.00399467376831,86920.7382353,-0.00459551356297,0,0.0,0.0,-0.000370553810146,-2.0,-0.00266311584554,54727.8722222,-0.00317617962332,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Bulgaria,7153784.0,17,0.0226364846871,420810.823529,0.0220035120228,0.0160862277342,17,0.0250737463127,1.5587088985,420810.823529,0.00898751857845,75.0,17,0.0226364846871,1.40719658214,420810.823529,0.00655025695285,75.0,96,16.0,0.0213049267643,1.3244203126,447111.5,0.00521869903008,115.0,18.1742946246,0.0242001259981,1.5044003105,393620.998656,0.0081138982639,78.2359801302,19.0,376514.947368,0.0252996005326,1.57274912121,0.00921337279839,99.0,15.0,0.0203804347826,1.2669492885,476918.933333,0.00429420704837,113.0,20.0,357689.2,0.0266311584554,1.65552539075,0.0105449307212,143.0,12.0,596148.666667,-6607.43132399,0.0159786950732,0.993315234449,0.000107532661001,638.0,17,0.0226364846871,1.40719658214,420810.823529,0.00655025695285,75.0,200,13.0,0.017310252996,1.07609150399,550291.076923,0.00122402526177,138.0,0.0242436475732,0.0238827618317,0.0217050302421,0.021372898077,0.0204735798338,0.020113458305,0.0235718017944,0.0231925982091,0.0245312300766,0.0241813643947,0.0195711557972,0.0192229247772,0.0258981380077,0.0256044346514,0.015040538802,0.0144987289125,0.0217053499999,0.0212400213766,0.0164182813427,0.0159899796439,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.0024372616256,0.0,0.00224013555046,0,0.0,0.0,-0.000298481780621,-1.0,-0.00133155792277,26300.6764706,-0.00152993218894,1.1742946246,0.00156364131105,-27189.8248736,0.00156828977159,2.0,0.00266311584554,-44295.876161,0.00252771805382,-2.0,-0.00225604990448,56108.1098039,-0.0024323562256,3.0,0.00399467376831,-63121.6235294,0.00389462598494,-5.0,-0.00665778961385,175337.843137,-0.00696297322079,0,0.0,0.0,-0.000298162022822,-4.0,-0.00532623169108,129480.253394,-0.00558523068007,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Czech Republic,10553843.0,21,0.0279627163782,502563.952381,0.0272121022995,0.0237317092562,21,0.0309734513274,1.30515046317,502563.952381,0.00724174207127,209.0,21,0.0279627163782,1.17828497207,502563.952381,0.004231007122,209.0,96,21.0,0.0279627163782,1.17828497207,502563.952381,0.004231007122,169.0,22.7324147757,0.0302695269983,1.27548870044,464264.052197,0.00653781774211,222.368996986,24.0,439743.458333,0.0319573901465,1.34661139666,0.00822568089031,213.0,20.0,0.0271739130435,1.145046602,527692.15,0.00344220378732,204.0,24.0,439743.458333,0.0319573901465,1.34661139666,0.00822568089031,255.0,18.0,586324.611111,-16431.4868795,0.0239680426099,1.00995854749,0.000236333353692,105.0,21,0.0279627163782,1.17828497207,502563.952381,0.004231007122,209.0,200,19.0,0.0252996005326,1.06606735569,555465.421053,0.00156789127646,151.0,0.0299895683511,0.0296782559907,0.0268011583133,0.0265228404157,0.0268910990332,0.0265669073402,0.0288492025514,0.0284832211606,0.0310423729045,0.0307394566965,0.0261027064,0.0257802039273,0.0311138187802,0.0308721676961,0.0225738395153,0.0218599879254,0.0268317078242,0.0263776498599,0.0240029314453,0.0235254554901,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00301073494927,0.0,0.00277746605161,0,0.0,0.0,-0.000410943986185,0.0,0.0,0.0,-0.000321003266294,1.7324147757,0.00230681062011,-38299.9001835,0.00163710025191,3.0,0.00399467376831,-62820.4940476,0.00383027060499,-1.0,-0.000788803334684,25128.197619,-0.0011093958995,3.0,0.00399467376831,-62820.4940476,0.00390171648075,-3.0,-0.00399467376831,83760.6587302,-0.00463826278412,0,0.0,0.0,-0.000380394475232,-2.0,-0.00266311584554,52901.4686717,-0.00320917085414,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Belgium,11289853.0,21,0.0279627163782,537612.047619,0.0272121022995,0.0253867249059,21,0.0309734513274,1.22006487415,537612.047619,0.00558672642156,251.0,21,0.0279627163782,1.10147001954,537612.047619,0.00257599147229,251.0,96,22.0,0.0292942743009,1.15392097285,513175.136364,0.00390754939506,190.0,22.8532309181,0.0304304006899,1.1986737479,494015.618205,0.00504367578404,267.873170534,24.0,470410.541667,0.0319573901465,1.25882287948,0.0065706652406,283.0,21.0,0.0285326086957,1.12391845744,537612.047619,0.00314588378978,224.0,24.0,470410.541667,0.0319573901465,1.25882287948,0.0065706652406,303.0,19.0,594202.789474,-8553.30851697,0.0252996005326,0.996568112918,8.71243732529e-05,439.0,21,0.0279627163782,1.10147001954,537612.047619,0.00257599147229,251.0,200,20.0,0.0266311584554,1.04901906623,564492.65,0.00124443354952,170.0,0.0299895683511,0.0296782559907,0.0268011583133,0.0265228404157,0.0281749068398,0.027860871673,0.0288492025514,0.0284832211606,0.0310423729045,0.0307394566965,0.0274148611146,0.0271104605076,0.0311138187802,0.0308721676961,0.0238278508815,0.023107366278,0.0268317078242,0.0263776498599,0.0252678596272,0.0247917081199,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00301073494927,0.0,0.00277746605161,0,0.0,0.0,-0.000410943986185,1.0,0.00133155792277,-24436.9112554,0.000962804540357,1.85323091813,0.00246768431176,-43596.4294141,0.00163710025191,3.0,0.00399467376831,-67201.5059524,0.00383027060499,0.0,0.00056989231749,0.0,0.000202758815161,3.0,0.00399467376831,-67201.5059524,0.00390171648075,-2.0,-0.00266311584554,56590.7418546,-0.00338425141798,0,0.0,0.0,-0.000380394475232,-1.0,-0.00133155792277,26880.602381,-0.00194424267223,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Greece,10793526.0,21,0.0279627163782,513977.428571,0.0272121022995,0.0242706681235,21,0.0309734513274,1.27616805478,513977.428571,0.00670278320391,230.0,21,0.0279627163782,1.15211976184,513977.428571,0.00369204825463,230.0,96,21.0,0.0279627163782,1.15211976184,513977.428571,0.00369204825463,212.0,22.771758773,0.0303219158096,1.2493234902,473987.367756,0.00605124768608,245.101411761,24.0,449730.25,0.0319573901465,1.31670829925,0.00768672202294,259.0,20.0,0.0271739130435,1.11961948905,539676.3,0.00290324491995,245.0,24.0,449730.25,0.0319573901465,1.31670829925,0.00768672202294,279.0,18.0,599640.333333,-3115.76465732,0.0239680426099,0.987531224434,0.000302625513675,690.0,21,0.0279627163782,1.15211976184,513977.428571,0.00369204825463,230.0,200,19.0,0.0252996005326,1.04239407024,568080.315789,0.00102893240909,190.0,0.0299895683511,0.0296782559907,0.0268011583133,0.0265228404157,0.0268910990332,0.0265669073402,0.0288492025514,0.0284832211606,0.0310423729045,0.0307394566965,0.0261027064,0.0257802039273,0.0311138187802,0.0308721676961,0.0225738395153,0.0218599879254,0.0268317078242,0.0263776498599,0.0240029314453,0.0235254554901,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00301073494927,0.0,0.00277746605161,0,0.0,0.0,-0.000410943986185,0.0,0.0,0.0,-0.000321003266294,1.77175877302,0.00235919943145,-39990.0608153,0.00163710025191,3.0,0.00399467376831,-64247.1785714,0.00383027060499,-1.0,-0.000788803334684,25698.8714286,-0.0011093958995,3.0,0.00399467376831,-64247.1785714,0.00390171648075,-3.0,-0.00399467376831,85662.9047619,-0.00463826278412,0,0.0,0.0,-0.000380394475232,-2.0,-0.00266311584554,54102.887218,-0.00320917085414,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Portugal,10341330.0,21,0.0279627163782,492444.285714,0.0272121022995,0.0232538457207,21,0.0309734513274,1.33197113714,492444.285714,0.00771960560678,168.0,21,0.0279627163782,1.20249857654,492444.285714,0.00470887065751,168.0,96,20.0,0.0266311584554,1.14523673956,517066.5,0.00337731273474,233.0,22.6975307376,0.030223076881,1.2997023049,455614.759136,0.00696923116031,178.054420457,24.0,430888.75,0.0319573901465,1.37428408747,0.00870354442582,169.0,20.0,0.0271739130435,1.16857716224,517066.5,0.00392006732282,146.0,24.0,430888.75,0.0319573901465,1.37428408747,0.00870354442582,231.0,17.0,608313.529412,5557.43142111,0.0226364846871,0.973451228627,0.000617361033572,717.0,21,0.0279627163782,1.20249857654,492444.285714,0.00470887065751,168.0,200,18.0,0.0239680426099,1.03071306561,574518.333333,0.000714196889198,209.0,0.0299895683511,0.0296782559907,0.0268011583133,0.0265228404157,0.0256077019924,0.025273355093,0.0288492025514,0.0284832211606,0.0310423729045,0.0307394566965,0.0261027064,0.0257802039273,0.0311138187802,0.0308721676961,0.0213197800632,0.0206303570397,0.0268317078242,0.0263776498599,0.0227391140028,0.0222617732397,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00301073494927,0.0,0.00277746605161,0,0.0,0.0,-0.000410943986185,-1.0,-0.00133155792277,24622.2142857,-0.00160440030703,1.69753073761,0.00226036050281,-36829.5265782,0.00163710025191,3.0,0.00399467376831,-61555.5357143,0.00383027060499,-1.0,-0.000788803334684,24622.2142857,-0.0011093958995,3.0,0.00399467376831,-61555.5357143,0.00390171648075,-4.0,-0.00532623169108,115869.243697,-0.00589232223629,0,0.0,0.0,-0.000380394475232,-3.0,-0.00399467376831,82074.047619,-0.00447298829664,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Romania,19759968.0,32,0.0426098535286,617499.0,0.0417059407091,0.0444328966697,32,0.047197640118,1.06222289465,617499.0,0.00276474344831,272.0,32,0.0426098535286,0.958970868935,617499.0,0.00182304314105,272.0,96,34.0,0.0452729693742,1.01890654824,581175.529412,0.000840072704484,302.0,35.2436014569,0.0469288967469,1.0561745973,560668.239997,0.00249600007717,290.726401452,36.0,548888.0,0.0479360852197,1.07884222755,0.00350318855002,307.0,33.0,0.0448369565217,1.00909370944,598786.909091,0.000404059852056,294.0,35.0,564570.514286,0.0466045272969,1.0488743879,0.00217163062725,327.0,33.0,598786.909091,-3969.18889975,0.0439414114514,0.988938708589,0.000491485218285,657.0,32,0.0426098535286,0.958970868935,617499.0,0.00182304314105,272.0,200,33.0,0.0439414114514,0.988938708589,598786.909091,0.000491485218285,227.0,0.0458916070813,0.0459302508438,0.0407818189596,0.040971489163,0.0435205260038,0.0437115044162,0.0460667422855,0.0460788211455,0.0467687288119,0.0468343890446,0.0430397395457,0.0432373423304,0.0456113839017,0.0456806847351,0.0414245465254,0.0405318180322,0.0410286310256,0.0407418390875,0.0416882377739,0.0414436225595,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00458778658937,0.0,0.00418566637225,0,0.0,0.0,-0.000924121749453,2.0,0.00266311584554,-36323.4705882,0.00181458529476,3.24360145689,0.00431904321822,-56830.7600027,0.00436080157641,4.0,0.00532623169108,-68611.0,0.00506278810282,1.0,0.00222710299311,-18712.0909091,0.00133379883666,3.0,0.00399467376831,-52928.4857143,0.00390544319261,1.0,0.00133155792277,-18712.0909091,-0.000281394183721,0,0.0,0.0,-0.000677309683465,1.0,0.00133155792277,-18712.0909091,-1.77029351303e-05,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Netherlands,16979120.0,26,0.034620505992,653043.076923,0.0337651140129,0.0381797928267,26,0.0383480825959,1.00440782301,653043.076923,0.000168289769174,304.0,26,0.034620505992,0.906775637813,653043.076923,0.00355928683469,533.0,96,30.0,0.0399467376831,1.04627958209,565970.666667,0.00176694485639,272.0,28.7871248763,0.0383317242029,1.00397936618,589816.456938,0.000151931376165,325.970002909,29.0,585486.896552,0.0386151797603,1.01140359602,0.000435386933623,343.0,29.0,0.039402173913,1.03201644105,585486.896552,0.00122238108635,265.0,29.0,585486.896552,0.0386151797603,1.01140359602,0.000435386933623,362.0,29.0,585486.896552,-17269.2014389,0.0386151797603,1.01140359602,0.000435386933623,76.0,26,0.034620505992,0.906775637813,653043.076923,0.00355928683469,304.0,200,28.0,0.0372836218375,0.976527609953,606397.142857,0.000896170989147,260.0,0.0371983717355,0.0370061394038,0.0331844393918,0.0330288743527,0.0384383451958,0.0383755162393,0.0367812222401,0.0365314245837,0.0375771139312,0.0373717757841,0.0378047931574,0.0378065616052,0.0376776532142,0.0375415484791,0.0363720278119,0.035561421324,0.0332664624916,0.0328483086936,0.0353788298621,0.0349925533254,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.00372757660386,0.0,0.00343325772258,0,0.0,0.0,-0.000580674621113,4.0,0.00532623169108,-87072.4102564,0.00467323118289,2.78712487635,0.00371121821085,-63226.6199851,0.00301610822716,3.0,0.00399467376831,-67556.1803714,0.00381199991825,3.0,0.00478166792103,-67556.1803714,0.00403967914449,3.0,0.00399467376831,-67556.1803714,0.00391253920125,3.0,0.00399467376831,-67556.1803714,0.00260691379898,0,0.0,0.0,-0.000498651521352,2.0,0.00266311584554,-46645.9340659,0.00161371584918,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
Poland,37967209.0,51,0.0679094540613,744455.078431,0.0670937696854,0.0853742816959,51,0.0752212389381,0.881076097437,744455.078431,0.0101530427578,330.0,59,0.0785619174434,0.920205896704,643512.016949,0.00681236425246,474.0,96,59.0,0.0785619174434,0.920205896704,643512.016949,0.00681236425246,336.0,57.2323225638,0.0762081525483,0.892635944157,663387.528222,0.00916612914753,354.757127786,57.0,666091.385965,0.0758988015979,0.889012476477,0.009475480098,372.0,58.0,0.0788043478261,0.923045515121,654607.051724,0.00656993386978,327.0,54.0,703096.462963,0.0719041278296,0.842222346136,0.0134701538663,391.0,64.0,593237.640625,-9518.45736565,0.0852197070573,0.998189447272,0.000154574638608,375.0,51,0.0679094540613,0.795432215795,744455.078431,0.0174648276346,700.0,200,61.0,0.0812250332889,0.951399316931,622413.262295,0.00414924840692,288.0,0.074545738758,0.0753423860605,0.0798310037278,0.0784279732422,0.0792383479726,0.0785185379175,0.0766879689993,0.077380180007,0.0756124423949,0.0763440810547,0.0795381152666,0.0787140603149,0.071523847548,0.0723366530171,0.0870658045452,0.0839980956262,0.0665253587262,0.066573149235,0.082221476566,0.080033171985,0.18310219911,0.1478151389,0.150980991703,0.165303982685,0.197280115288,0.146279023916,0.225538011037,0.00788384297701,0.131552534531,0.0577110072026,0,0.0073117848768,0.0,0.00745196907267,8,0.0106524633822,-100943.061482,0.0127372340424,8.0,0.0106524633822,-100943.061482,0.0121445782872,6.2323225638,0.00829869848708,-81067.5502094,0.00959419931391,6.0,0.00798934753662,-78363.6924665,0.00851867270947,7.0,0.0108948937648,-89848.0267072,0.0124443455812,3.0,0.00399467376831,-41358.6154684,0.00443007786265,13.0,0.017310252996,-151217.437806,0.0199720348598,0,0.0,0.0,-0.000568410959158,10.0,0.0133155792277,-122041.816136,0.0151277068806,0.147586926926,0.105657707699,0.10826472526,0.133240927371,0.15620081048,0.10515474147,0.181500411012,0.00496827423911,0.105657707699,0.0457376011744
